time,ros_time,fsm_state,solve_controller,is_landed,is_armed,takeoff_land_trigger,is_waiting_for_cmd,use_preview,ref_x,ref_y,ref_z,ref_u,ref_v,ref_w,ref_ax,ref_ay,ref_az,ref_phi,ref_theta,ref_psi,x,y,z,u,v,w,ax,ay,az,phi,theta,psi,throttle,battery_voltage,accel_disturbance_x,accel_disturbance_y,accel_disturbance_z
6.95108,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126608,0.00100269,0.13704,-0.000816267,-0.00466273,0.0112377,-0.144322,0.0463312,9.77375,-0.0149035,-0.0517309,-0.0207209,0,16.583,0,0,0
6.96104,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012793,0.000906403,0.136942,-0.000634702,-0.00488224,0.0114352,-0.144322,0.0463312,9.77375,-0.0145749,-0.0516689,-0.0202328,0,16.583,0,0,0
6.97108,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127942,0.000934408,0.13695,-0.000438708,-0.00489888,0.0112111,-0.106257,0.0385445,9.7964,-0.0144477,-0.0519587,-0.0203949,0,16.583,0,0,0
6.98103,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012778,0.000914377,0.136983,-0.000438708,-0.00489888,0.0112111,-0.106257,0.0385445,9.7964,-0.0145164,-0.0516258,-0.0203059,0,16.584,0,0,0
6.99104,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128053,0.000983805,0.136942,-0.000562595,-0.00518759,0.0112112,-0.159383,0.0110108,9.83111,-0.0142369,-0.0519506,-0.0203867,0,16.584,0,0,0
7.00108,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125938,0.000873033,0.137067,-0.000477198,-0.00543866,0.0112446,-0.159383,0.0110108,9.83111,-0.0149294,-0.0515809,-0.0207515,0,16.584,0,0,0
7.01106,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012835,0.00099617,0.136941,-0.000627846,-0.00568701,0.0110879,-0.157751,0.0304362,9.79157,-0.0144458,-0.0521992,-0.0203658,0,16.583,0,0,0
7.02104,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129128,0.000928794,0.137024,-0.000485482,-0.00589682,0.0108453,-0.157751,0.0304362,9.79157,-0.013988,-0.0518424,-0.0204479,0,16.584,0,0,0
7.03101,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127667,0.00104124,0.136979,-0.000658237,-0.00587031,0.0103106,-0.146898,0.0279901,9.78598,-0.0151012,-0.0520918,-0.0201078,0,16.584,0,0,0
7.041,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128291,0.000916145,0.136952,-0.000658237,-0.00587031,0.0103106,-0.146898,0.0279901,9.78598,-0.0142452,-0.0520234,-0.0203801,0,16.584,0,0,0
7.05108,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128219,0.000941218,0.136902,-0.000771802,-0.00584276,0.0102059,-0.158684,0.0109979,9.83068,-0.0147604,-0.051941,-0.0202905,0,16.584,0,0,0
7.06105,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129166,0.000849964,0.137005,-0.00062348,-0.00564987,0.0100928,-0.158684,0.0109979,9.83068,-0.0137715,-0.0515146,-0.0204878,0,16.583,0,0,0
7.07107,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127883,0.000974786,0.137014,-0.000550508,-0.00592746,0.0100121,-0.159902,0.0141495,9.81913,-0.0150726,-0.0517881,-0.0202358,0,16.584,0,0,0
7.08106,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127962,0.00106349,0.13698,-0.000780842,-0.00586539,0.0100568,-0.159902,0.0141495,9.81913,-0.0147555,-0.052123,-0.0203732,0,16.583,0,0,0
7.09108,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128456,0.000937351,0.136951,-0.000698345,-0.00586726,0.0101415,-0.182867,0.0221596,9.81904,-0.0139761,-0.0517615,-0.0204307,0,16.584,0,0,0
7.10106,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128495,0.000986367,0.136943,-0.000698345,-0.00586726,0.0101415,-0.182867,0.0221596,9.81904,-0.0140707,-0.0520626,-0.0204275,0,16.584,0,0,0
7.11107,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128299,0.000950965,0.136994,-0.000579276,-0.00620909,0.0101924,-0.127389,-0.0187986,9.8213,-0.014273,-0.0516858,-0.0203386,0,16.584,0,0,0
7.12104,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127966,0.000916042,0.136994,-0.000699487,-0.00623873,0.00981641,-0.127389,-0.0187986,9.8213,-0.0147201,-0.0518133,-0.0201744,0,16.584,0,0,0
7.13107,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128365,0.000987929,0.136955,-0.000645048,-0.00602076,0.00955483,-0.118296,0.0379889,9.8154,-0.0142483,-0.0519377,-0.0203965,0,16.584,0,0,0
7.14108,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126107,0.000870546,0.137054,-0.000716467,-0.00581807,0.00936337,-0.118296,0.0379889,9.8154,-0.0148521,-0.0513704,-0.0207274,0,16.584,0,0,0
